Node	hg38_symbol	hg38_ensgid	Degree Centrality	Betweenness Centrality
9606.ENSP00000402343	ZNF469	ENSG00000225614	0.0002175923407496	8.887379804749884e-08
9606.ENSP00000417470	ZNF786	ENSG00000197362	0.000271990425937	1.0453040323866087e-05
9606.ENSP00000482607	ZNF322	ENSG00000181315	0.000271990425937	1.1503673948594676e-07
9606.ENSP00000421915	ZNF672	ENSG00000171161	0.0001631942555622	0.0
9606.ENSP00000393163	ZNF630	ENSG00000221994	0.0001087961703748	0.0
9606.ENSP00000303915	ZNF561	ENSG00000171469	0.0003263885111244	2.729970450704157e-07
9606.ENSP00000379684	ZNF813	ENSG00000198346	0.0003263885111244	7.166283307802507e-07
9606.ENSP00000375820	ZNF233	ENSG00000159915	0.0001087961703748	0.0
9606.ENSP00000388864	ZNF419	ENSG00000105136	0.0001631942555622	1.0782741373811117e-07
9606.ENSP00000412363	ZNF438	ENSG00000183621	0.0003807865963118	3.61100137193376e-07
9606.ENSP00000326249	ZNF454	ENSG00000178187	0.0003263885111244	4.042573585607915e-07
9606.ENSP00000469591	ZNF628	ENSG00000197483	0.0003807865963118	2.682106158353281e-06
9606.ENSP00000466714	ZNF266	ENSG00000174652	0.0001087961703748	0.0
9606.ENSP00000464788	ZNF285	ENSG00000267508	0.0001087961703748	0.0
9606.ENSP00000341165	ZNF772	ENSG00000197128	0.0002175923407496	1.684096325163777e-07
9606.ENSP00000414887	ZNF879	ENSG00000234284	0.0001087961703748	0.0
9606.ENSP00000269834	ZIM3	ENSG00000141946	0.0001631942555622	1.3602552434069893e-08
9606.ENSP00000392024	ZNF844	ENSG00000223547	0.0001631942555622	1.2461468365881934e-07
9606.ENSP00000347338	ZNF607	ENSG00000198182	0.0002175923407496	3.426665034574737e-07
9606.ENSP00000331643	PGBD2	ENSG00000185220	0.0001087961703748	0.0
9606.ENSP00000441929	MUC12	ENSG00000205277	0.0001087961703748	3.928173004022266e-08
9606.ENSP00000368771	MUC3A	ENSG00000169894	0.0001087961703748	5.405321863046213e-08
9606.ENSP00000302716	MUC17	ENSG00000169876	0.000271990425937	5.396156042667032e-07
9606.ENSP00000311364	MUCL1	ENSG00000172551	0.0004895827666866	2.0191100243988308e-06
9606.ENSP00000416753	MUC15	ENSG00000169550	0.0003263885111244	1.0164752470770527e-06
9606.ENSP00000365473	MUC21	ENSG00000204544	0.0001631942555622	1.255395686854775e-07
9606.ENSP00000310182	C4orf32	ENSG00000174749	0.0006527770222488	3.283875686003507e-06
9606.ENSP00000310551	LCLAT1	ENSG00000172954	0.0029374966001196	4.864025446628085e-05
9606.ENSP00000417626	TMEM176A	ENSG00000002933	0.0003263885111244	4.4483073723590245e-06
9606.ENSP00000313437	MMP19	ENSG00000123342	0.0012511559593102	1.1154061863585314e-06
9606.ENSP00000371786	ONECUT3	ENSG00000205922	0.0007615731926236	9.413977422767756e-07
9606.ENSP00000369627	FAM50B	ENSG00000145945	0.0009247674481858	7.245370217719472e-07
9606.ENSP00000305696	RBFA	ENSG00000101546	0.0006527770222488	1.1106946958859955e-06
9606.ENSP00000273861	SLC10A4	ENSG00000145248	0.0001087961703748	1.5719944670287462e-08
9606.ENSP00000263512	SLC10A3	ENSG00000126903	0.0001631942555622	7.295349830626874e-08
9606.ENSP00000273905	SLC10A6	ENSG00000145283	5.43980851874014e-05	0.0
9606.ENSP00000428612	SLC10A5	ENSG00000253598	5.43980851874014e-05	0.0
9606.ENSP00000260283	ARHGAP20	ENSG00000137727	0.0004351846814992	3.8548465845387227e-07
9606.ENSP00000370479	VCX3A	ENSG00000169059	0.000815971277811	2.676927567635625e-07
9606.ENSP00000370420	VCX3B	ENSG00000205642	0.0008703693629984	4.3899179398771764e-07
9606.ENSP00000477352	SCOC	ENSG00000153130	0.002175923407496	1.2978608662258646e-05
9606.ENSP00000269298	SAT2	ENSG00000141504	0.0013055540444976	6.630500630044622e-06
9606.ENSP00000425421	SATL1	ENSG00000184788	0.000815971277811	2.676927567635625e-07
9606.ENSP00000419395	CDNF	ENSG00000185267	0.0015231463852472	1.0650578939597089e-06
9606.ENSP00000370447	VCX	ENSG00000182583	0.0009791655333732	8.207086525527131e-07
9606.ENSP00000360803	DNLZ	ENSG00000213221	0.0015775444704346	4.454863395291441e-06
9606.ENSP00000432799	MANF	ENSG00000145050	0.0019583310667464	1.5869550244847414e-05
9606.ENSP00000321309	VCX2	ENSG00000177504	0.0008703693629984	2.940288170687037e-07
9606.ENSP00000307093	MAP6	ENSG00000171533	0.0016863406408094	8.753730782669274e-06
9606.ENSP00000390613	BTNL2	ENSG00000204290	0.0003263885111244	1.7494666540175055e-06
9606.ENSP00000358391	FCGR1B	ENSG00000198019	0.0007615731926236	1.0840720761384571e-06
9606.ENSP00000255039	HAPLN2	ENSG00000132702	0.0005983789370614	7.289720661201683e-07
9606.ENSP00000369251	MAB21L1	ENSG00000180660	0.0008703693629984	2.046089939754233e-06
9606.ENSP00000374562	COX16	ENSG00000133983	0.0005983789370614	1.83970558060774e-06
9606.ENSP00000358016	SCML4	ENSG00000146285	0.001087961703748	4.209750753218324e-06
9606.ENSP00000350260	FAM219B	ENSG00000178761	0.0004895827666866	2.827803821677762e-07
9606.ENSP00000302105	CRYGA	ENSG00000168582	0.0001631942555622	9.892234729932084e-09
9606.ENSP00000255152	ZSWIM3	ENSG00000132801	5.43980851874014e-05	0.0
9606.ENSP00000255192	BHMT2	ENSG00000132840	0.0007071751074362	4.878520603211103e-07
9606.ENSP00000373828	CCDC154	ENSG00000197599	0.0002175923407496	1.0596923790792012e-08
9606.ENSP00000365550	GKAP1	ENSG00000165113	0.0011967578741228	2.117902639267219e-06
9606.ENSP00000333591	SLC35D3	ENSG00000182747	0.000271990425937	1.549527953893556e-07
9606.ENSP00000255198	ZBED3	ENSG00000132846	0.0001087961703748	3.716706359929676e-09
9606.ENSP00000305877	NMUR1	ENSG00000171596	0.000271990425937	1.0698588077430978e-05
9606.ENSP00000347635	KRTAP13-1	ENSG00000198390	0.0003263885111244	1.085956096022794e-06
9606.ENSP00000362376	C10orf35	ENSG00000171224	0.0007615731926236	4.015069657636068e-06
9606.ENSP00000342015	COX19	ENSG00000240230	0.0004351846814992	6.522987637109086e-08
9606.ENSP00000358496	CMC4	ENSG00000182712	0.0001087961703748	0.0
9606.ENSP00000309463	LIPT2	ENSG00000175536	0.000543980851874	2.905674171826816e-07
9606.ENSP00000348206	SLMO2	ENSG00000101166	0.001087961703748	2.48527388196078e-06
9606.ENSP00000332812	PTGDR2	ENSG00000183134	0.0003807865963118	7.86008193432733e-07
9606.ENSP00000414022	PERM1	ENSG00000187642	5.43980851874014e-05	0.0
9606.ENSP00000301039	PROCA1	ENSG00000167525	0.0001087961703748	4.4686304766778385e-09
9606.ENSP00000458316	INCA1	ENSG00000196388	0.0012511559593102	5.795787425610171e-06
9606.ENSP00000355374	OSGIN1	ENSG00000140961	0.0007071751074362	9.6473260199487e-07
9606.ENSP00000255674	RTTN	ENSG00000176225	0.000815971277811	2.423522840757282e-06
9606.ENSP00000255695	HRASLS2	ENSG00000133328	5.43980851874014e-05	0.0
9606.ENSP00000255759	FOPNL	ENSG00000133393	0.0014143502148724	6.411194630424109e-06
9606.ENSP00000483507	HAO2	ENSG00000116882	0.0018495348963716	5.272412643522879e-06
9606.ENSP00000475473	CHURC1	ENSG00000258289	0.0003263885111244	9.82864201572474e-08
9606.ENSP00000261797	NDST1	ENSG00000070614	0.0009791655333732	8.884172426370026e-06
9606.ENSP00000303452	TRH	ENSG00000170893	0.0009791655333732	7.133043253848256e-06
9606.ENSP00000300215	EPB42	ENSG00000166947	0.0006527770222488	2.101789741095873e-06
9606.ENSP00000340465	SLC20A2	ENSG00000168575	0.0008703693629984	2.8517173577729243e-06
9606.ENSP00000319179	KDF1	ENSG00000175707	0.000271990425937	1.8977867661280826e-08
9606.ENSP00000376822	STEAP3	ENSG00000115107	0.0014687483000598	2.2780405366372087e-05
9606.ENSP00000300557	PRR15L	ENSG00000167183	5.43980851874014e-05	0.0
9606.ENSP00000398778	RELL1	ENSG00000181826	0.0005983789370614	7.712414186465685e-07
9606.ENSP00000362743	C2orf72	ENSG00000204128	0.0001631942555622	3.15649153889879e-08
9606.ENSP00000465260	C19orf26	ENSG00000099625	0.0003263885111244	0.0001089862334968
9606.ENSP00000278426	SLC43A1	ENSG00000149150	0.0003807865963118	7.887336047087482e-07
9606.ENSP00000272203	PLEKHA6	ENSG00000143850	0.0004351846814992	2.47882195222165e-06
9606.ENSP00000328325	PTTG1IP	ENSG00000183255	0.0004895827666866	1.4618925120584036e-06
9606.ENSP00000371905	ZDHHC20	ENSG00000180776	0.0003263885111244	7.18123591805274e-08
9606.ENSP00000348933	CCDC25	ENSG00000147419	0.0009247674481858	9.045273645392606e-06
9606.ENSP00000358495	IGSF3	ENSG00000143061	0.0009247674481858	4.247936347243581e-06
9606.ENSP00000276185	FRMPD3	ENSG00000147234	0.0002175923407496	2.4313877077318502e-09
9606.ENSP00000376307	C14orf80	ENSG00000185347	0.000543980851874	1.6006039097826767e-06
9606.ENSP00000352779	SLC39A14	ENSG00000104635	0.0009247674481858	4.810113273071462e-06
9606.ENSP00000278937	MPZL2	ENSG00000149573	0.0004351846814992	5.852475870946394e-06
9606.ENSP00000362206	KLHL4	ENSG00000102271	0.001087961703748	3.676867245456741e-07
9606.ENSP00000256246	TEX15	ENSG00000133863	0.0003807865963118	8.109102014268637e-07
9606.ENSP00000392411	SLC13A2	ENSG00000007216	0.0003263885111244	3.450373490608013e-07
9606.ENSP00000368798	MBTPS2	ENSG00000012174	0.0003807865963118	3.996905265298786e-06
9606.ENSP00000360485	AKAP14	ENSG00000186471	0.0009247674481858	3.949979053710284e-06
9606.ENSP00000357807	THEM5	ENSG00000196407	0.0003263885111244	6.340828488083492e-07
9606.ENSP00000376702	CYB561	ENSG00000008283	0.0002175923407496	1.006557624091593e-07
9606.ENSP00000369849	MEDAG	ENSG00000102802	0.0002175923407496	3.324531210185342e-06
9606.ENSP00000332404	TMIGD1	ENSG00000182271	5.43980851874014e-05	0.0
9606.ENSP00000256367	TTC9	ENSG00000133985	5.43980851874014e-05	0.0
9606.ENSP00000256389	ADAM20	ENSG00000134007	0.0012511559593102	3.12118746080744e-05
9606.ENSP00000292430	LY6K	ENSG00000160886	0.0003807865963118	2.583529699104643e-06
9606.ENSP00000474385	ADAM21	ENSG00000139985	0.001631942555622	1.874632385257349e-05
9606.ENSP00000278853	ZP1	ENSG00000149506	0.000543980851874	3.768597907610965e-07
9606.ENSP00000379869	ELP5	ENSG00000170291	0.000815971277811	1.0669694528890223e-06
9606.ENSP00000256412	ADAMDEC1	ENSG00000134028	0.0001631942555622	8.451619673366657e-08
9606.ENSP00000424707	TMEM167A	ENSG00000174695	0.0002175923407496	4.557720170135881e-07
9606.ENSP00000261811	CYSTM1	ENSG00000120306	0.0008703693629984	7.2534774167543475e-06
9606.ENSP00000356985	DEDD	ENSG00000158796	0.0009791655333732	2.03251002282119e-06
9606.ENSP00000345151	RFPL4AL1	ENSG00000229292	0.0003807865963118	7.883422167246173e-08
9606.ENSP00000392936	RFPL4A	ENSG00000223638	0.000543980851874	1.6544093841214996e-06
9606.ENSP00000386616	ZC3H12D	ENSG00000178199	0.0004351846814992	5.682182302695847e-07
9606.ENSP00000340839	ZC3H12B	ENSG00000102053	0.0005983789370614	3.244968313249745e-06
9606.ENSP00000278590	ZC3H12C	ENSG00000149289	0.0005983789370614	1.1429449811106658e-05
9606.ENSP00000403644	DDC	ENSG00000132437	0.0003263885111244	3.4826011617148893e-07
9606.ENSP00000364482	STK19	ENSG00000204344	0.0003807865963118	2.095507679729946e-07
9606.ENSP00000346536	KRTAP23-1	ENSG00000186980	0.0001631942555622	1.860215413245631e-07
9606.ENSP00000321546	LOH12CR1	ENSG00000165714	0.0012511559593102	9.059178342359634e-06
9606.ENSP00000455229	DUS2	ENSG00000167264	0.0003263885111244	5.57784059953994e-08
9606.ENSP00000396615	GLB1L3	ENSG00000166105	0.001087961703748	1.602347400550929e-06
9606.ENSP00000364620	PADI1	ENSG00000142623	0.0003807865963118	3.086025188567385e-07
9606.ENSP00000331305	TOB2	ENSG00000183864	0.0012511559593102	9.641519914510552e-07
9606.ENSP00000482957	FAM65B	ENSG00000111913	0.0007071751074362	1.4585447538979794e-06
9606.ENSP00000306888	FAM151A	ENSG00000162391	0.0005983789370614	3.971934085905461e-08
9606.ENSP00000268164	ST8SIA2	ENSG00000140557	0.000543980851874	3.067189449098879e-07
9606.ENSP00000282226	FAM151B	ENSG00000152380	0.0006527770222488	9.524388219947393e-08
9606.ENSP00000296127	ZDHHC3	ENSG00000163812	0.0004351846814992	1.5737739141242287e-06
9606.ENSP00000357840	KIAA1919	ENSG00000173214	0.0004895827666866	2.580507124266464e-06
9606.ENSP00000485066	OR2S2	ENSG00000122718	0.0001087961703748	4.441938608310999e-08
9606.ENSP00000363139	CD164L2	ENSG00000174950	0.0003807865963118	1.5197265741521696e-05
9606.ENSP00000478993	GPHB5	ENSG00000179600	0.0003263885111244	2.105190669355581e-07
9606.ENSP00000359942	KLHL31	ENSG00000124743	0.0011423597889354	7.806434268635192e-07
9606.ENSP00000374237	NXPE2	ENSG00000204361	0.0010335636185606	5.134740993663438e-06
9606.ENSP00000364627	NXPE4	ENSG00000137634	0.001087961703748	7.418032912152092e-06
9606.ENSP00000482523	CDRT4	ENSG00000239704	0.0001087961703748	1.9484435623336443e-08
9606.ENSP00000312770	C2orf69	ENSG00000178074	0.000271990425937	5.58023292540027e-08
9606.ENSP00000394033	KCNK2	ENSG00000082482	0.0015231463852472	0.0001405524803798
9606.ENSP00000362159	SLC25A25	ENSG00000148339	0.0020127291519338	9.474878342903324e-06
9606.ENSP00000378611	ARHGAP24	ENSG00000138639	0.0008703693629984	1.3273051753337609e-06
9606.ENSP00000256722	CMPK2	ENSG00000134326	0.0008703693629984	1.384477022842494e-06
9606.ENSP00000344820	KCNK7	ENSG00000173338	0.0008703693629984	4.240886389632862e-05
9606.ENSP00000327323	THNSL2	ENSG00000144115	0.0010335636185606	3.7369391085802e-07
9606.ENSP00000368140	CRLS1	ENSG00000088766	0.0002175923407496	3.660816181573193e-08
9606.ENSP00000256857	GRP	ENSG00000134443	0.0009247674481858	1.3424839537566906e-05
9606.ENSP00000356251	GPR37L1	ENSG00000170075	0.0006527770222488	2.721798076653888e-06
9606.ENSP00000258042	NMBR	ENSG00000135577	0.0005983789370614	1.3127618712926406e-06
9606.ENSP00000359682	BRS3	ENSG00000102239	0.0003263885111244	4.156428383621311e-07
9606.ENSP00000256906	HRH4	ENSG00000134489	0.000543980851874	2.8069017747751512e-06
9606.ENSP00000380247	HRH1	ENSG00000196639	0.0009791655333732	6.656525016328547e-06
9606.ENSP00000256925	CABLES1	ENSG00000134508	0.0014143502148724	2.976507985392338e-06
9606.ENSP00000484263	TMEM114	ENSG00000232258	0.0001087961703748	6.155980592256511e-08
9606.ENSP00000352540	EMP2	ENSG00000213853	0.0005983789370614	1.6605094074891977e-06
9606.ENSP00000432459	TMEM262	ENSG00000187066	0.0001087961703748	0.0
9606.ENSP00000325776	SERTM1	ENSG00000180440	0.0001087961703748	3.3241886721707955e-08
9606.ENSP00000256969	SPX	ENSG00000134548	0.0002175923407496	3.430445498826027e-07
9606.ENSP00000341787	BTNL3	ENSG00000168903	0.0003807865963118	8.404814782591258e-07
9606.ENSP00000330658	PAPPA	ENSG00000182752	0.0010335636185606	7.814776293867992e-06
9606.ENSP00000261318	C12orf49	ENSG00000111412	0.000271990425937	3.0219613572452795e-06
9606.ENSP00000399392	C3orf52	ENSG00000114529	0.000543980851874	3.6020048506618343e-06
9606.ENSP00000268793	DPEP3	ENSG00000141096	0.0008703693629984	6.818865414653254e-07
9606.ENSP00000416168	TRANK1	ENSG00000168016	0.0009791655333732	9.70042876260318e-07
9606.ENSP00000482829	SIK1B	ENSG00000275993	0.0015231463852472	2.5697805349847324e-06
9606.ENSP00000257248	GIF	ENSG00000134812	0.0004351846814992	1.626209270565451e-06
9606.ENSP00000312767	KIAA1731NL	ENSG00000178404	0.0007071751074362	2.222224266009544e-06
9606.ENSP00000298832	TTLL5	ENSG00000119685	0.001903932981559	5.360229571719026e-06
9606.ENSP00000471454	CCDC61	ENSG00000104983	0.0004351846814992	1.3423930226698196e-06
9606.ENSP00000371307	PPAPDC2	ENSG00000205808	0.000271990425937	4.563035751554357e-07
9606.ENSP00000257336	BIVM	ENSG00000134897	0.0001631942555622	1.358075310523082e-08
9606.ENSP00000368664	RGCC	ENSG00000102760	0.000543980851874	1.6788869381490734e-07
9606.ENSP00000392700	AMER3	ENSG00000178171	0.0003807865963118	1.0106523160378875e-06
9606.ENSP00000342499	TSTD2	ENSG00000136925	0.0003263885111244	1.662888494009243e-07
9606.ENSP00000426528	AMER2	ENSG00000165566	0.000543980851874	5.896760320104896e-07
9606.ENSP00000275730	SLC12A9	ENSG00000146828	0.0009791655333732	7.302994095702541e-06
9606.ENSP00000314023	SIDT2	ENSG00000149577	0.0003263885111244	3.379339739314021e-07
9606.ENSP00000357507	C1orf43	ENSG00000143612	0.0010335636185606	1.0750096171647938e-05
9606.ENSP00000484862	ADAM29	ENSG00000168594	0.0007071751074362	4.482510467032028e-07
9606.ENSP00000389466	TGM7	ENSG00000159495	0.0002175923407496	1.8985125993113129e-07
9606.ENSP00000365606	GRIPAP1	ENSG00000068400	0.0017951368111842	8.547309796359364e-06
9606.ENSP00000421544	PCBD2	ENSG00000132570	0.0013055540444976	3.503270756538704e-06
9606.ENSP00000257626	GSAP	ENSG00000186088	0.0003263885111244	2.955598478103075e-07
9606.ENSP00000257632	UPK3B	ENSG00000243566	0.0001631942555622	3.355609357989026e-06
9606.ENSP00000257663	TMEM60	ENSG00000135211	5.43980851874014e-05	0.0
9606.ENSP00000342169	TEX9	ENSG00000151575	0.0003807865963118	1.2202923044439683e-06
9606.ENSP00000283357	FAM81B	ENSG00000153347	0.0001087961703748	0.0
9606.ENSP00000270570	SLC47A1	ENSG00000142494	0.0011967578741228	2.1904866844718912e-05
9606.ENSP00000347213	ENTPD2	ENSG00000054179	0.0007615731926236	3.3571504706592095e-07
9606.ENSP00000333821	MC2R	ENSG00000185231	0.0003263885111244	2.288478172463607e-07
9606.ENSP00000334547	TAL2	ENSG00000186051	0.0004895827666866	5.401561251802768e-08
9606.ENSP00000369907	FAM154A	ENSG00000155875	0.0004351846814992	1.580649778272888e-07
9606.ENSP00000257836	PRRG4	ENSG00000135378	0.000271990425937	1.8496191983880603e-08
9606.ENSP00000284486	FAM167A	ENSG00000154319	0.0007071751074362	2.5041544009465103e-05
9606.ENSP00000429834	PCDHGA5	ENSG00000253485	0.0018495348963716	7.126389588406479e-06
9606.ENSP00000258168	BCO1	ENSG00000135697	0.000271990425937	8.999620796337551e-07
9606.ENSP00000359464	OGFRL1	ENSG00000119900	5.43980851874014e-05	0.0
9606.ENSP00000321804	PAQR4	ENSG00000162073	0.0002175923407496	1.2394719043572473e-07
9606.ENSP00000315554	SPEM1	ENSG00000181323	0.000271990425937	2.884009776148743e-07
9606.ENSP00000257910	TSPAN31	ENSG00000135452	0.0001631942555622	3.6379196974772717e-09
9606.ENSP00000308921	ZCCHC12	ENSG00000174460	0.0007071751074362	4.34952890521667e-07
9606.ENSP00000287590	B3GNT7	ENSG00000156966	0.000271990425937	1.995797221249301e-07
9606.ENSP00000430656	CA1	ENSG00000133742	0.0012511559593102	5.897024403191909e-06
9606.ENSP00000358956	IRAK1BP1	ENSG00000146243	0.0003263885111244	4.073521322815277e-08
9606.ENSP00000424261	PTTG2	ENSG00000250254	0.0002175923407496	6.489562321248097e-07
9606.ENSP00000411613	AOC1	ENSG00000002726	0.000543980851874	1.2524011142916145e-05
9606.ENSP00000329165	KRT36	ENSG00000126337	0.0008703693629984	1.5944398408727838e-06
9606.ENSP00000294258	ZFPL1	ENSG00000162300	0.001087961703748	1.3328852324691728e-05
9606.ENSP00000257981	KCNH3	ENSG00000135519	0.0004895827666866	1.8387665512088768e-06
9606.ENSP00000258034	TAAR5	ENSG00000135569	0.0003263885111244	7.490084001606307e-08
9606.ENSP00000379669	MPV17L	ENSG00000156968	0.0001087961703748	3.5504158802443447e-09
9606.ENSP00000454340	ENSG00000261130	ENSG00000261130	5.43980851874014e-05	0.0
9606.ENSP00000258083	PRADC1	ENSG00000135617	5.43980851874014e-05	0.0
9606.ENSP00000370546	ARSD	ENSG00000006756	0.0005983789370614	3.464440026302492e-07
9606.ENSP00000370519	ARSF	ENSG00000062096	0.0005983789370614	3.452222125408305e-07
9606.ENSP00000370522	ARSH	ENSG00000205667	0.0004895827666866	1.2003346024215698e-07
9606.ENSP00000441417	ARSE	ENSG00000157399	0.0005983789370614	4.0081439273538426e-07
9606.ENSP00000320219	ARSJ	ENSG00000180801	0.0007615731926236	5.855121816347764e-07
9606.ENSP00000477056	ENSG00000241489	ENSG00000241489	0.0004895827666866	1.2003346024215698e-07
9606.ENSP00000333395	ARSI	ENSG00000183876	0.0007615731926236	8.162319083729301e-07
9606.ENSP00000259241	HS6ST1	ENSG00000136720	0.000543980851874	2.2231955091519203e-05
9606.ENSP00000258111	KCNMB4	ENSG00000135643	0.0002175923407496	1.433453317159672e-08
9606.ENSP00000444096	NPIPB3	ENSG00000169246	0.0001087961703748	0.0
9606.ENSP00000482218	BCL2L12	ENSG00000126453	0.0007615731926236	8.241161156848949e-07
9606.ENSP00000364766	XAGE1B	ENSG00000204382	0.0009791655333732	6.070351185358682e-06
9606.ENSP00000399700	PLAC8	ENSG00000145287	0.0004351846814992	5.952313652993303e-07
9606.ENSP00000368920	NHLRC3	ENSG00000188811	0.0004895827666866	9.048384348842484e-06
9606.ENSP00000304108	FAM171B	ENSG00000144369	0.000271990425937	3.836643141173805e-07
9606.ENSP00000258317	NPL	ENSG00000135838	0.0002175923407496	9.069373640555829e-08
9606.ENSP00000352962	LPPR3	ENSG00000129951	0.000815971277811	3.3492689469085403e-06
9606.ENSP00000289957	CHRNB3	ENSG00000147432	0.001087961703748	5.535098361587709e-07
9606.ENSP00000293780	CHRNE	ENSG00000108556	0.001087961703748	1.6750822624425854e-06
9606.ENSP00000341031	TPRG1	ENSG00000188001	0.0008703693629984	5.196046347371578e-07
9606.ENSP00000330730	COA5	ENSG00000183513	0.0006527770222488	2.7326424883170224e-07
9606.ENSP00000258436	MFSD9	ENSG00000135953	0.0004351846814992	9.029273233015556e-06
9606.ENSP00000258439	TMEM127	ENSG00000135956	0.0002175923407496	2.8988128906207743e-08
9606.ENSP00000258443	EDAR	ENSG00000135960	0.0005983789370614	8.59224467205872e-07
9606.ENSP00000358894	CNNM2	ENSG00000148842	0.0010335636185606	2.677378347409844e-05
9606.ENSP00000258456	GPR45	ENSG00000135973	0.0001087961703748	4.989041245864327e-08
9606.ENSP00000284136	SEMA3D	ENSG00000153993	0.0010335636185606	1.9106228183182008e-07
9606.ENSP00000350547	SEMA4F	ENSG00000135622	0.0010335636185606	1.149407057558387e-06
9606.ENSP00000261918	SEMA7A	ENSG00000138623	0.0016863406408094	4.6105946142929655e-06
9606.ENSP00000300184	MS4A7	ENSG00000166927	5.43980851874014e-05	0.0
9606.ENSP00000291670	FTCD	ENSG00000160282	0.0005983789370614	7.815534353745915e-07
9606.ENSP00000379808	ATF7IP2	ENSG00000166669	0.0002175923407496	7.656530348728496e-09
9606.ENSP00000258704	SPDYE1	ENSG00000136206	5.43980851874014e-05	0.0
9606.ENSP00000300658	PGAP3	ENSG00000161395	0.0004895827666866	2.1988539166347173e-06
9606.ENSP00000451223	PROX2	ENSG00000119608	0.0003263885111244	3.615975221988315e-08
9606.ENSP00000368503	C4orf46	ENSG00000205208	0.0003807865963118	3.153770583663638e-07
9606.ENSP00000258776	C7orf69	ENSG00000136275	5.43980851874014e-05	0.0
9606.ENSP00000307234	PCDHB1	ENSG00000171815	0.0005983789370614	4.3004380127636564e-08
9606.ENSP00000381072	SERPINB8	ENSG00000166401	0.001087961703748	2.1983889316362536e-06
9606.ENSP00000374328	FAXC	ENSG00000146267	0.0011967578741228	1.1376639276659234e-06
9606.ENSP00000379531	TMC5	ENSG00000103534	0.000271990425937	5.901556921357707e-07
9606.ENSP00000352413	TMC3	ENSG00000188869	0.0007071751074362	3.525656120780445e-06
9606.ENSP00000351732	TMC2	ENSG00000149488	0.000543980851874	2.858296584036017e-06
9606.ENSP00000477627	TMC4	ENSG00000167608	0.000271990425937	3.35263765730598e-07
9606.ENSP00000258884	ABHD17C	ENSG00000136379	0.0004895827666866	3.691294606044819e-07
9606.ENSP00000258955	RSAD1	ENSG00000136444	0.0002175923407496	6.858337587345933e-07
9606.ENSP00000425497	ENSG00000270386	ENSG00000270386	0.0013055540444976	5.679858704561695e-07
9606.ENSP00000316782	NBPF3	ENSG00000142794	0.0002175923407496	8.54010703680105e-07
9606.ENSP00000397239	KDM4E	ENSG00000235268	0.0009791655333732	9.63641894841154e-08
9606.ENSP00000312021	FUT1	ENSG00000174951	0.0004895827666866	2.9536752752768963e-06
9606.ENSP00000269383	TRIM65	ENSG00000141569	0.0016863406408094	1.244765497515443e-05
9606.ENSP00000259053	CD302	ENSG00000241399	0.0004895827666866	1.4734393695019684e-06
9606.ENSP00000351989	SFTA2	ENSG00000196260	0.0001087961703748	0.0
9606.ENSP00000366608	CBWD7	ENSG00000215126	0.0004895827666866	4.5101587979579786e-08
9606.ENSP00000376893	IL1F10	ENSG00000136697	0.001087961703748	2.908265461492765e-06
9606.ENSP00000259213	IL36B	ENSG00000136696	0.000543980851874	1.2722637622874903e-06
9606.ENSP00000261858	GLCE	ENSG00000138604	0.0005983789370614	2.406787932207658e-05
9606.ENSP00000359579	ENSG00000267561	ENSG00000267561	0.0003263885111244	2.952374969941812e-06
9606.ENSP00000266556	TAPBPL	ENSG00000139192	0.0003807865963118	2.7140359416512453e-08
9606.ENSP00000356432	BRINP3	ENSG00000162670	0.0004895827666866	1.4871294523949709e-05
9606.ENSP00000457386	SMIM1	ENSG00000235169	0.0002175923407496	8.885164240507584e-08
9606.ENSP00000350673	FAM3B	ENSG00000183844	0.0003807865963118	1.1387179888730623e-06
9606.ENSP00000483018	ABO	ENSG00000175164	0.0001631942555622	2.3159192773949979e-07
9606.ENSP00000294484	PTCHD2	ENSG00000204624	0.0009791655333732	6.61843287732951e-06
9606.ENSP00000384593	GAREML	ENSG00000157833	0.0003807865963118	2.640383101506147e-07
9606.ENSP00000400258	DLGAP2	ENSG00000198010	0.0022303214926834	5.262835634048435e-06
9606.ENSP00000362444	DLGAP3	ENSG00000116544	0.0022847195778708	2.324060711224812e-06
9606.ENSP00000288228	FAM81A	ENSG00000157470	0.000271990425937	4.3935505685116096e-08
9606.ENSP00000426548	KCTD16	ENSG00000183775	0.0010335636185606	1.8697754997623087e-06
9606.ENSP00000364180	GPSM3	ENSG00000213654	0.000543980851874	1.021053351213516e-07
9606.ENSP00000367930	OXER1	ENSG00000162881	0.0003263885111244	1.7509851248177868e-07
9606.ENSP00000376572	RNF208	ENSG00000212864	0.0004351846814992	5.159936756957195e-07
9606.ENSP00000481357	CCL23	ENSG00000274736	0.0003807865963118	1.708399111059759e-06
9606.ENSP00000398744	ADAL	ENSG00000168803	0.0010335636185606	7.018492536316211e-07
9606.ENSP00000429808	PCDHA3	ENSG00000255408	0.0012511559593102	3.572465478078594e-06
9606.ENSP00000359904	TYW3	ENSG00000162623	0.000543980851874	4.333516642256209e-06
9606.ENSP00000362282	MOCS1	ENSG00000124615	0.0012511559593102	3.043583422973858e-06
9606.ENSP00000451040	PGF	ENSG00000119630	0.0008703693629984	3.3278860954225843e-06
9606.ENSP00000376250	CCDC50	ENSG00000152492	0.0008703693629984	1.230889459829653e-06
